COMID,CAT_NDAMS2013,CAT_NID_STORAGE2013,CAT_NORM_STORAGE2013,CAT_MAJOR2013,ACC_NDAMS2013,ACC_NID_STORAGE2013,ACC_NORM_STORAGE2013,ACC_MAJOR2013,TOT_NDAMS2013,TOT_NID_STORAGE2013,TOT_NORM_STORAGE2013,TOT_MAJOR2013,siteno,station_nm,dec_lat_va,dec_long_v,min_date,max_date,GagesII,FEATUREDET,Active,DASqKm,DASqMi,STATE
18693479,0,0,0,0,13,1643.73,250.16,0,13,1643.73,250.16,0,2430680,TWENTYMILE CREEK NR GUNTOWN,34.452778,-88.577222,1982/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02430680,1,339.29,131,MS
18693687,0,0,0,0,0,0,0,0,0,0,0,0,2430615,MUD CREEK NR FAIRVIEW,34.3925,-88.355,1975/10/01 00:00:00,2011/09/30 00:00:00,Ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02430615,1,28.749,11.1,MS
18694277,0,0,0,0,1,50,0,0,1,50,0,0,2430880,CUMMINGS CREEK NR FULTON,34.304444,-88.371111,1975/10/01 00:00:00,2016/09/30 00:00:00,Ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02430880,1,49.469,19.1,MS
18696047,0,0,0,0,36,219069.73,212531.16,3,36,219069.73,212531.16,3,2431000,TOMBIGBEE RIVER NR FULTON,34.265,-88.445278,1928/10/01 00:00:00,1994/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02431000,1,1585.08,612,MS
18696151,0,0,0,0,45,219805.73,212575.16,3,45,219805.73,212575.16,3,2431500,TOMBIGBEE R AT BEANS FERRY NR FULTON,34.205939,-88.400601,1936/10/01 00:00:00,1947/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02431500,0,1828.54,706,MS
18696205,1,252,0,0,85,259313.73,246053.16,7,85,259313.73,246053.16,7,2433500,TOMBIGBEE RIVER AT BIGBEE,34.011389,-88.513611,1963/10/01 00:00:00,1998/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02433500,1,3175.34,1226,MS
18696563,0,0,0,0,12,2682,1064,1,12,2682,1064,1,2433000,BULL MOUNTAIN CREEK NR SMITHVILLE,34.08844,-88.390599,1940/10/01 00:00:00,1984/09/30 00:00:00,Ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02433000,0,870.24,336,MS
18697793,0,0,0,0,10,2630,1232,0,187,397166.73,274327.16,9,2437500,TOMBIGBEE RIVER AT ABERDEEN,33.820669,-88.518654,1928/10/01 00:00:00,1958/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02437500,0,5622.89,2171,MS
18698547,1,31564,31564,1,178,426100.73,304659.16,10,178,426100.73,304659.16,10,2437100,TOMBIGBEE RIVER AT ABERDEEN LOCK AND DAM,33.83,-88.52,1984/10/01 00:00:00,2013/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02437100,1,5301.73,2047,MS
18698745,1,59483,59483,1,213,492602.13,367479.86,12,213,492602.13,367479.86,12,2441390,TOMBIGBEE RIVER AT STENNIS LOCK AND DAM,33.5175,-88.489444,1928/10/01 00:00:00,2015/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02441390,1,11499.6,4440,MS
18928210,1,840,0,0,9,1901,624.8,0,9,1901,624.8,0,7375000,Tchefuncte River near Folsom,30.616022,-90.248695,1975/10/01 00:00:00,2015/09/30 00:00:00,Ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07375000,1,266.77,103,LA
18972763,1,54,0,0,18,10057,4871,0,18,10057,4871,0,7375280,TANGIPAHOA RIVER AT OSYKA,31.012222,-90.461111,1996/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07375280,1,409.22,158,MS
18975529,0,0,0,0,36,13739.4,6153,0,36,13739.4,6153,0,7375500,Tangipahoa River at Robert,30.50658,-90.361752,1938/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07375500,1,1673.14,646,LA
18985872,0,0,0,0,21,3404,143,0,21,3404,143,0,7377000,Amite River near Darlington,30.889069,-90.844545,1950/10/01 00:00:00,2016/09/30 00:00:00,Ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07377000,1,1502.2,580,LA
18986810,0,0,0,0,0,0,0,0,0,0,0,0,7377240,Little Sandy Creek near Greenwell Springs,30.626853,-90.988992,1974/10/01 00:00:00,1985/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07377240,1,73.038,28.2,LA
18988724,0,0,0,0,11,1911,1143,0,11,1911,1143,0,7377500,Comite River near Olive Branch,30.756572,-91.043993,1942/10/01 00:00:00,2015/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07377500,1,375.55,145,LA
18990204,0,0,0,0,47,9310.8,3382,0,48,9526.8,3490,0,7378500,Amite River near Denham Springs,30.464079,-90.99038,1938/10/01 00:00:00,2015/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07378500,1,3315.2,1280,LA
19052900,0,0,0,0,2,128.73,42.04,0,2,128.73,42.04,0,7373500,WEST FORK THOMPSON CR NR WAKEFIELD,30.922401,-91.293166,1949/10/01 00:00:00,1970/09/30 00:00:00,Ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07373500,0,91.427,35.3,LA
19104913,0,0,0,0,3,291,35,0,3,291,35,0,7295000,BUFFALO RIVER NR WOODVILLE,31.226944,-91.295556,1942/10/01 00:00:00,2009/09/30 00:00:00,Ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07295000,1,466.2,180,MS
19112978,0,0,0,0,18,2858.9,137.5,0,18,2858.9,137.5,0,7292500,HOMOCHITTO RIVER AT ROSETTA,31.324722,-91.109444,1951/10/01 00:00:00,1990/09/30 00:00:00,Ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07292500,1,2038.33,787,MS
19115892,0,0,0,0,3,721,0,0,3,721,0,0,7291000,HOMOCHITTO RIVER AT EDDICETON,31.503056,-90.7775,1938/10/01 00:00:00,1989/09/30 00:00:00,Ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07291000,1,468.79,181,MS
19138473,0,0,0,0,39,28378,13385.7,1,39,28378,13385.7,1,7290650,BAYOU PIERRE NR WILLOWS,32.018611,-90.878333,1961/10/01 00:00:00,2009/09/30 00:00:00,Ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07290650,1,1693.86,654,MS
19180610,0,0,0,0,264,87605.8,26806.48,2,264,87605.8,26806.48,2,7289730,BIG BLACK RIVER NR BENTONIA,32.603056,-90.363889,1995/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07289730,1,6060.6,2340,MS
19222549,0,0,0,0,55,15137.6,4450.6,0,55,15137.6,4450.6,0,7289350,BIG BLACK RIVER AT WEST,33.194444,-89.771111,1971/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07289350,1,2659.93,1027,MS
19227137,1,160,0,0,104,30156.1,6935.6,0,104,30156.1,6935.6,0,7289500,BIG BLACK RIVER AT PICKENS,32.880688,-89.966195,1936/10/01 00:00:00,1971/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07289500,0,3866.87,1493,MS
19273960,0,0,0,0,0,0,0,0,6,83709,61184,2,7369500,Tensas River at Tendal,32.432087,-91.366781,1936/10/01 00:00:00,1995/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07369500,1,800.31,309,LA
19302981,0,0,0,0,4,83580,61100,2,4,83580,61100,2,7369680,Bayou Macon at Eudora,33.100278,-91.254444,1988/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07369680,1,1295,500,AR
19303413,0,0,0,0,6,83709,61184,2,6,83709,61184,2,7369700,Bayou Macon nr Kilbourne,32.99318,-91.262612,1957/10/01 00:00:00,1968/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07369700,1,1305.36,504,LA
19347925,0,0,0,0,1,147,0,0,2,4347,920,0,7368500,BIG COLEWA BYU NR OAK GROVE,32.798743,-91.501507,1949/10/01 00:00:00,1970/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07368500,0,108.78,42,LA
19348039,0,0,0,0,2,121,82,0,3,4321,1002,0,7367700,Boeuf River near AR/LA State Line,32.973056,-91.441944,1957/10/01 00:00:00,1968/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07367700,0,2033.15,785,LA
19350501,0,0,0,0,0,0,0,0,7,15907,10276,1,7368000,Boeuf River near Girard,32.481253,-91.797904,1938/10/01 00:00:00,1993/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07368000,1,3175.34,1226,LA
19350633,0,0,0,0,10,12665,9534,1,39,46641,25415,2,7369000,Bayou Lafourche near Crew Lake,32.5,-91.918056,1939/10/01 00:00:00,2016/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07369000,1,934.99,361,LA
19376552,0,0,0,0,0,0,0,0,0,0,0,0,7373250,HEMPHILL CREEK AT NEBO,31.584619,-92.132077,1978/10/01 00:00:00,1995/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07373250,1,91.427,35.3,LA
19376616,0,0,0,0,1,60,20,0,1,60,20,0,7373000,Big Creek at Pollock,31.536287,-92.408471,1942/10/01 00:00:00,2016/09/30 00:00:00,Ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07373000,1,132.09,51,LA
19376770,0,0,0,0,15,136305,87813,2,15,136305,87813,2,7372200,Little River near Rochelle,31.754336,-92.344583,1957/10/01 00:00:00,1992/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07372200,1,4918.41,1899,LA
19376778,0,0,0,0,0,0,0,0,0,0,0,0,7372500,BYU FUNNY LOUIS NR TROUT,31.716282,-92.222358,1939/10/01 00:00:00,1970/09/30 00:00:00,Ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07372500,0,238.28,92,LA
19383141,0,0,0,0,3,3824,2540,0,3,3824,2540,0,7370500,CASTOR CK NR GRAYSON,32.082103,-92.207083,1940/10/01 00:00:00,1970/09/30 00:00:00,Ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07370500,0,701.89,271,LA
19408130,0,0,0,0,3629,36736552.52,10296569.79,241,3629,36736552.52,10296569.79,241,7355500,RED R @ ALEXANDRIA,31.31296,-92.442915,1928/10/01 00:00:00,1983/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07355500,9,174825,67500,LA
19432886,0,0,0,0,335,9307905.78,5316320.98,42,335,9307905.78,5316320.98,42,7367000,(COE)Ouachita River at Monroe,32.505278,-92.125556,1956/10/01 00:00:00,1972/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07367000,0,39621.82,15298,LA
19434004,2,313600,189800,2,341,9675001.58,5508250.98,44,341,9675001.58,5508250.98,44,7367630,(COE) Ouachita R. at Columbia L&D nr Riverton,32.166821,-92.112636,1975/10/01 00:00:00,1987/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07367630,0,40481.7,15630,LA
19469497,0,0,0,0,14,24142,10880,1,14,24142,10880,1,7364133,Bayou Bartholomew at Garrett Bridge,33.866389,-91.656111,1994/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07364133,1,984.2,380,AR
19470295,0,0,0,0,17,24558,11167,1,17,24558,11167,1,7364150,Bayou Bartholomew near McGehee,33.627778,-91.445833,1946/10/01 00:00:00,2000/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07364150,1,1491.84,576,AR
19474395,0,0,0,0,27,29672,14875,1,27,29672,14875,1,7364200,Bayou Bartholomew near Jones,32.990405,-91.655678,1957/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07364200,1,3074.33,1187,LA
19474485,0,0,0,0,30,30499,15365,1,30,30499,15365,1,7364500,(COE) Bayou Bartholomew near Beekman,32.872353,-91.867905,1938/10/01 00:00:00,1959/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07364500,0,4260.55,1645,LA
19909743,0,0,0,0,5,51392,17084,1,5,51392,17084,1,7352500,BLACK LK BYU NR CASTOR,32.261269,-93.214057,1940/10/01 00:00:00,1957/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07352500,0,1095.57,423,LA
19910035,0,0,0,0,1,93,62,0,1,93,62,0,7352800,GRAND BYU NR COUSHATTA,32.048333,-93.302222,1956/10/01 00:00:00,1976/09/30 00:00:00,Ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07352800,1,243.201,93.9,LA
19913448,0,0,0,0,2,2937,2912,0,2,2937,2912,0,7352000,Saline Bayou near Lucky,32.250157,-92.976548,1940/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07352000,1,398.86,154,LA
19914418,0,0,0,0,19,866161.4,333964,7,19,866161.4,333964,7,7353000,SALINE BYU NR CLARENCE,31.818219,-92.94877,1949/10/01 00:00:00,1973/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07353000,0,3589.74,1386,LA
19916436,0,0,0,0,0,0,0,0,0,0,0,0,7353500,NANTACHIE CK NR MONTGOMERY,31.687667,-92.877934,1942/10/01 00:00:00,1968/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07353500,0,121.73,47,LA
19917792,0,0,0,0,0,0,0,0,0,0,0,0,7354500,HORSEPEN CK NR PROVENCAL,31.601559,-93.201556,1949/10/01 00:00:00,1968/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07354500,9,13.6493,5.27,LA
19919562,0,0,0,0,0,0,0,0,0,0,0,0,7354100,KISATCHIE BAYOU AT LOTUS,31.484618,-93.138776,1980/10/01 00:00:00,1992/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07354100,0,362.6,140,LA
19919686,0,0,0,0,0,0,0,0,0,0,0,0,7354000,LITTLE SANDY CK @ KISATCHIE,31.40851,-93.170999,1949/10/01 00:00:00,1979/09/30 00:00:00,Ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07354000,0,55.426,21.4,LA
19926277,0,0,0,0,2,254,159,0,2,254,159,0,7349430,BODCAU CREEK AT STAMPS,33.366791,-93.522399,1958/10/01 00:00:00,1970/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07349430,0,611.24,236,AR
19927599,4,18854,10533,0,9,157833,87668,1,9,157833,87668,1,7349500,Bodcau Bayou near Sarepta,32.905139,-93.482951,1938/10/01 00:00:00,1992/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07349500,1,1414.14,546,LA
19935457,0,0,0,0,2,427.29,366.08,0,2,427.29,366.08,0,7348800,FLAT LICK BYU NR LETON,32.76959,-93.266835,1956/10/01 00:00:00,1977/09/30 00:00:00,Ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07348800,0,173.271,66.9,LA
19935747,0,0,0,0,11,66934,29221,1,11,66934,29221,1,7348700,Bayou Dorcheat near Springhill,32.994581,-93.39656,1957/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07348700,1,1566.95,605,LA
19936539,1,198,110,0,61,1965410.49,367515.58,8,61,1965410.49,367515.58,8,7350000,LOGGY BAYOU NR NINOCK,32.236269,-93.426562,1948/10/01 00:00:00,1960/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07350000,0,6806.52,2628,LA
19944597,0,0,0,0,3458,32991447.81,9249595.01,215,3458,32991447.81,9249595.01,215,7348500,(COE) Red River at Shreveport,32.51543,-93.740456,1928/10/01 00:00:00,1983/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07348500,0,156987.67,60613,LA
19945017,0,0,0,0,3522,35018617.3,9660298.59,224,3522,35018617.3,9660298.59,224,7350500,(COE) Red River at Coushatta,32.012661,-93.35295,1938/10/01 00:00:00,1952/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07350500,0,164107.58,63362,LA
19947688,0,0,0,0,3064,21778226.18,7802825.16,197,3064,21778226.18,7802825.16,197,7341500,RED RIVER AT FULTON,33.607343,-93.813794,1927/10/01 00:00:00,1981/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07341500,0,135550.24,52336,AR
19950146,0,0,0,0,3268,29216001.28,8322935.46,201,3268,29216001.28,8322935.46,201,7344370,Red River at Spring Bank,33.089444,-93.859444,1997/10/01 00:00:00,2016/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07344370,1,147378.77,56903,AR
20089890,0,0,0,0,3,478,116,0,3,478,116,0,7375960,Tickfaw River at Montpelier,30.686297,-90.643151,2001/10/01 00:00:00,2015/09/30 00:00:00,Ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07375960,1,569.8,220,LA
20090348,0,0,0,0,1,99,50,0,1,99,50,0,7376500,Natalbany River at Baptist,30.504358,-90.545924,1943/10/01 00:00:00,2005/09/30 00:00:00,Ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07376500,1,205.905,79.5,LA
20090368,0,0,0,0,3,478,116,0,3,478,116,0,7376000,Tickfaw River at Holden,30.503802,-90.677316,1940/10/01 00:00:00,1988/09/30 00:00:00,Ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=07376000,1,639.73,247,LA
21453804,0,0,0,0,6,759.7,658.7,0,6,759.7,658.7,0,2425500,CEDAR CREEK AT MINTER,32.079311,-86.983874,1952/10/01 00:00:00,1970/09/30 00:00:00,Ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02425500,0,546.49,211,AL
21454294,0,0,0,0,40,3896.8,2887.2,0,40,3896.8,2887.2,0,2426000,BOGUECHITTO CREEK NEAR BROWNS AL,32.438469,-87.333886,1944/10/01 00:00:00,1953/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02426000,0,247.086,95.4,AL
21455082,0,0,0,0,14,1441.89,833.87,0,14,1441.89,833.87,0,2425200,BIG SWAMP CREEK NEAR ORRVILLE AL,32.22153,-87.163324,1972/10/01 00:00:00,1985/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02425200,0,92.722,35.8,AL
21456714,0,0,0,0,1664,8111740.2,7130987.35,149,1664,8111740.2,7130987.35,149,2427500,ALABAMA RIVER NEAR MILLERS FERRY AL,32.114589,-87.39944,1937/10/01 00:00:00,1954/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02427500,0,53449.83,20637,AL
21457950,0,0,0,0,4,496,318,0,4,496,318,0,2427250,PINE BARREN CREEK NEAR SNOW HILL,31.996258,-87.068319,1989/10/01 00:00:00,2015/09/30 00:00:00,Ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02427250,1,675.99,261,AL
21638314,0,0,0,0,1,56,53,0,1,56,53,0,2470072,BASSETT CREEK AT US HIGHWAY 43 NR THOMASVILLE,31.864042,-87.747225,1995/10/01 00:00:00,2015/09/30 00:00:00,Ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02470072,1,27.195,10.5,AL
21639322,0,0,0,0,7,1432,993,1,7,1432,993,1,2470100,BASSETT CREEK AT WALKER SPRINGS,31.537661,-87.789997,1956/10/01 00:00:00,1970/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02470100,0,505.05,195,AL
21640642,0,0,0,0,1,55,53,0,1,55,53,0,2469800,SATILPA CREEK NEAR COFFEEVILLE AL,31.744325,-88.022507,1975/10/01 00:00:00,2015/09/30 00:00:00,Ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02469800,1,424.76,164,AL
21640756,0,0,0,0,1289,3641976.06,2891521.74,57,1289,3641976.06,2891521.74,57,2470000,TOMBIGBEE RIVER NEAR LEROY,31.572107,-88.031393,1928/10/01 00:00:00,1960/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02470000,0,49119.35,18965,AL
21654166,0,0,0,0,3,1786,1509,0,3,1786,1509,0,2423130,CAHABA RIVER AT TRUSSVILLE,33.622325,-86.599431,1988/10/01 00:00:00,2015/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02423130,1,51.023,19.7,AL
21654312,0,0,0,0,0,0,0,0,0,0,0,0,2423397,LITTLE CAHABA RIVER BELOW LEEDS,33.534549,-86.562485,1995/10/01 00:00:00,2006/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02423397,1,44.03,17,AL
21654346,0,0,0,0,0,0,0,0,0,0,0,0,2423398,LITTLE CAHABA RIVER NEAR LEEDS AL,33.524271,-86.57554,1988/10/01 00:00:00,2006/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02423398,0,50.246,19.4,AL
21655328,0,0,0,0,0,0,0,0,0,0,0,0,2423400,LITTLE CAHABA RIVER NR JEFFERSON PARK,33.499827,-86.614152,1986/10/01 00:00:00,1999/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02423400,1,63.196,24.4,AL
21655350,0,0,0,0,27,9353,7144,1,27,9353,7144,1,2423380,CAHABA RIVER NEAR MOUNTAIN BROOK AL,33.481772,-86.712765,1984/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02423380,1,362.6,140,AL
21655372,0,0,0,0,2,26509,24109,1,2,26509,24109,1,2423410,L. CAHABA R. BL LK PURDY DAM NR CAHABA HTS.,33.460107,-86.670264,1984/10/01 00:00:00,1999/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02423410,0,110.593,42.7,AL
21655412,0,0,0,0,2,26509,24109,1,2,26509,24109,1,2423414,LITTLE CAHABA RIVER AT CAH BEA RD NR CAHABA HTS AL,33.439829,-86.698876,2003/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02423414,1,121.73,47,AL
21655464,0,0,0,0,31,37553,32636,3,31,37553,32636,3,2423425,CAHABA RIVER NEAR CAHABA HEIGHTS AL,33.415664,-86.73971,1996/10/01 00:00:00,2015/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02423425,1,520.59,201,AL
21655568,0,0,0,0,39,39754,34491,5,39,39754,34491,5,2423496,CAHABA RIVER NEAR HOOVER,33.369277,-86.784155,1988/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02423496,1,585.34,226,AL
21655740,0,0,0,0,3,520,444,0,3,520,444,0,2423630,SHADES CREEK NEAR GREENWOOD AL,33.326223,-86.949714,1998/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02423630,1,187.257,72.3,AL
21655846,0,0,0,0,5,7978,4665,3,5,7978,4665,3,242354750,CAHABA VALLEY CREEK AT CROSS CR RD AT PELHAM,33.313445,-86.806377,1998/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02423547,1,66.304,25.6,AL
21656310,0,0,0,0,9,940,784,0,9,940,784,0,2423800,LITTLE CAHABA RIVER NEAR BRIERFIELD AL,33.05762,-86.952769,1958/10/01 00:00:00,1970/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02423800,0,380.73,147,AL
21656498,0,0,0,0,39,39754,34491,5,39,39754,34491,5,2423500,CAHABA RIVER NEAR ACTON AL,33.363444,-86.813045,1988/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02423500,1,595.7,230,AL
21661304,0,0,0,0,1,80,47,0,1,80,47,0,2424940,OAKMULGEE CREEK NEAR AUGUSTIN,32.532911,-87.089993,1975/10/01 00:00:00,1986/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02424940,0,569.8,220,AL
21661814,0,0,0,0,84,53810,44107,8,84,53810,44107,8,2424000,CAHABA RIVER AT CENTREVILLE AL,32.945124,-87.139162,1935/10/01 00:00:00,2015/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02424000,1,2659.93,1027,AL
21662090,0,0,0,0,93,55141,45226,8,93,55141,45226,8,2424590,CAHABA RIVER NEAR SUTTLE,32.5293,-87.198884,1987/10/01 00:00:00,2004/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02424590,1,3833.2,1480,AL
21662336,0,0,0,0,99,55722,45551.8,8,99,55722,45551.8,8,2425000,CAHABA RIVER NEAR MARION JUNCTION AL,32.444025,-87.180272,1969/10/01 00:00:00,2015/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02425000,1,4573.94,1766,AL
21681230,0,0,0,0,4,305,305,0,4,305,305,0,2420500,AUTAUGA CREEK AT PRATTVILLE,32.458469,-86.474975,1939/10/01 00:00:00,1959/09/30 00:00:00,,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02420500,0,300.44,116,AL
21682252,0,0,0,0,43,4858,3131,0,43,4858,3131,0,2421000,CATOMA CREEK NEAR MONTGOMERY AL,32.307362,-86.299413,1975/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02421000,1,751.1,290,AL
21687086,0,0,0,0,1233,7767423.34,6820785.06,140,1233,7767423.34,6820785.06,140,2420000,ALABAMA RIVER NEAR MONTGOMERY,32.411526,-86.408306,1927/10/01 00:00:00,1990/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02420000,1,39075.33,15087,AL
21688826,0,0,0,0,1363,8018291.34,7067180.06,141,1363,8018291.34,7067180.06,141,2423000,ALABAMA RIVER AT SELMA AL,32.405692,-87.018601,1929/10/01 00:00:00,1970/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02423000,1,44276.05,17095,AL
21712124,0,0,0,0,8,10937,5561,0,8,10937,5561,0,2418230,SOUGAHATCHEE CREEK AT CO RD 188 NR LOACHAPOKA,32.6268,-85.588008,2000/10/01 00:00:00,2016/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02418230,1,184.667,71.3,AL
21712732,0,0,0,0,10,7871,6737,1,10,7871,6737,1,2418760,CHEWACLA CREEK AT CHEWACLA STATE PARK NR AUBURN,32.548192,-85.480504,2003/10/01 00:00:00,2015/09/30 00:00:00,Non-ref,http://waterdata.usgs.gov/nwis/nwisman/?site_no=02418760,1,118.622,45.8,AL
